Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,833.053995,948.9851423,1058.341136,1159.13976,1236.110584,1004.249699,1077.188504,995.1972595,737.413721,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.488437,1379.148388,1635.032299,1578.993272,1879.236413,2303.797461,2653.153909,2578.510135,2742.233338,2502.084291,2332.69748,2495.131383,2584.298769,2593.80465
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3686.8193,4147.465501,4123.135618,4518.108226,4398.081043,4501.454067,4991.244358,5207.171421,5701.602212,6681.386472,8021.505743,9035.410467,11254.51739,13996.02515,11526.05589,12504.25019,13776.61155,13010.92339,13558.41406,14182.1375,12560.05142,12378.75944,13815.6218,15504.58048,15699.91135
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,942.2779995,484.9968466,373.3128279,322.2890998,290.5496424,359.3464065,388.211739,416.7736105,418.6338871,445.0318286,501.3299306,463.6746584,517.7750987,546.5239382,661.9806777,802.9746787,986.0459078,1161.531646,1409.217671,1250.393287,1427.814133,1615.106356,1703.429846,1813.796193,1870.798685,1550.798612,1385.874037,1436.420704,1455.859757,1463.306586
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.76057,31615.06679,32916.8668
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,7884.617988,8958.985333,10810.56651,9534.656364,9977.319909,11781.36185,12185.0914,11575.50711,12199.20639,12475.29177,11526.37207,11734.76497,12936.69282,15797.78213,18064.15809,18780.12751,19839.45405,22811.05648,24949.04136,23151.21541,22520.64231,23217.2955,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1431.8392,1675.713643,1673.448372,1652.804321,1750.935478,1968.352487,2077.484829,2068.208378,1880.893165,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1325.659284,1389.044237,1504.815685,1574.560413,1831.903483,1963.995654,2075.484177,2048.458041,1727.137076,1869.545354,1687.738586,1641.990014,1701.23716,2000.426395,2272.91087,2494.109901,2586.387097,2818.284369,2977.753681,2649.810342,2882.719264,3324.796543,3482.423714,3584.582822,3853.595137,3724.591674,3867.741699,4128.474923,4283.741566,4233.413675
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,19060.32815,19964.13668,21277.80252,21281.10753,22749.59887,25096.74306,25077.42161,24457.33281,24443.31438,25545.04859,25861,25487.88212,26453.22383,29511.17415,32625.42794,34155.28529,35742.54252,38784.36349,40837.16038,38248.79234,39710.76543,42530.43019,42286.91724,42520.79685,43165.55148,40638.37581,41369.93372,42968.44781,45382.30693,45700.93813
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,15728.7188,15828.15115,16909.97584,15844.37748,16145.86471,18090.59546,17713.72446,15741.80337,16070.30205,15847.93228,14346.19048,14012.24202,15302.35343,18724.49897,20829.07374,21047.20244,21382.22941,23837.83067,25437.67767,23326.08238,21447.85206,21747.97666,19864.53805,20941.52223,21223.08376,18252.51997,18726.64225,19743.95491,20614.89886,20023.5047
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,16664.83143,15079.35946,16223.78008,14724.25918,14728.78202,15797.69104,17116.83256,20519.40935,17651.54558,20207.22559,27494.77133,25836.27079,27151.0325,31440.22071,40792.27647,52468.44565,59978.86121,64706.9899,79811.59774,60733.9817,73021.30975,92992.99713,98041.36224,97630.82552,93126.14946,66984.9102,58467.23557,59407.69805,66264.08117,62637.27511
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8397.809173,9560.184513,8930.729912,9497.25499,10031.26727,8976.880535,9404.341874,10727.94969,12494.47747,12958.07556
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3492.710205,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.125244,4102.364746,5323.462891,6920.188965,9101.254883,11635.27246,8562.813477,10674.99609,14311.08398,15420.875,15974.64453,14095.64844,9313.013672,8704.898438,10720.33301,11287.36035,11536.25098
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,348.387822,255.3676773,264.9825764,249.4106067,111.9373042,227.4588428,205.8421295,241.5055465,251.3496809,269.1408839,254.9423708,238.9974526,234.6823578,249.4349583,270.1793209,324.866355,357.9378342,427.1923997,529.2611982,564.6894749,593.8026075,650.6026286,705.7597558,704.0562899,724.3521744,733.4411218,728.43449,756.5476411,769.4373107,806.8799811
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,356.627267,310.4364826,322.531341,312.4692318,346.7999671,376.8489661,403.8738716,415.1858662,412.6530656,433.4810321,447.9502325,450.1679202,463.3491036,531.147417,605.0960358,681.7068968,763.9230142,946.4789364,947.4113819,1028.80094,1242.346861,1351.99157,1347.918095,1364.83101,1475.727029,1523.697807,1675.575511,1887.92183,1920.208396,1962.802875
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,7349.704073,7939.298502,7932.706453,7450.659344,7359.44905,7588.761794,8174.142709,8323.824823,7169.369863,7697.266876,8795.261339,8337.320551,8380.959295,9321.803874,10935.01659,13462.76305,14848.60206,15756.19362,18944.85735,15064.63128,17958.94899,22262.61366,23878.58529,23716.26062,23543.56634,19977.79469,19300.05001,20138.14633,23318.73817,22430.23823
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1301.819092,1667.545288,263.0890808,326.7594299,459.4543457,483.6819153,307.8197937,388.8157043,366.1193542,339.2815857,378.1611633,471.3765869,529.4435425,607.0142212,737.1085205,945.6734009,1179.91626,1500.673096,1585.554321,1382.641357,1706.415649,1982.831055,1797.379761,1834.545898,2075.989014,2226.421631,2614.300293,3188.75,769.8691406,748.0109253
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,980.7545188,935.6384191,974.3312093,898.9129324,598.1454145,732.8364112,741.7617082,667.4531741,702.433663,695.5521382,619.6421035,654.8407211,688.1875063,840.3582917,941.8738496,1003.187123,1038.579142,1210.167543,1419.531034,1323.971291,1286.604868,1383.539193,1334.726015,1391.532257,1417.095074,1238.126396,1290.750004,1385.199333,1484.239673,1462.354333
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56860.41324,61150.7272,66859.33834,65831.18943
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,662.8527486,681.3442728,782.2683324,849.3684431,1105.147707,1251.217924,1322.510788,1326.180471,1121.132186,1164.11019,976.4342171,929.8638476,768.4916623,905.5874727,991.9943826,1145.862445,1250.946937,1377.862006,1504.530796,1526.167865,1661.998091,1921.346043,2087.518739,2208.095867,2235.747344,2134.802451,2196.270903,2283.576156,2450.484428,2398.772757
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,150.1934224,178.1524329,158.0814981,178.9729971,211.338564,201.3711228,216.6234189,193.0108126,151.0965629,149.5783419,138.7139416,224.5102243,243.8352074,258.9860134,261.7839335,290.409532,324.472553,363.4345232,411.3472818,392.0066748,400.5200022,445.0053621,560.0373997,706.452664,702.3353794,576.7402317,490.3705888,484.4464498,519.6500156,506.6068944
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,897.5929821,961.778992,1047.043157,1186.340725,1348.907912,1552.130208,1653.630549,1749.501835,1858.371394,1904.874902,1977.840614,2051.158774,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,42004.9484,37473.78698,39415.16294,41770.14662,51198.42526,59249.64768,60520.79204,63692.61677,71970.05873,77962.14399,66200.67297,59517.03274,55816.3651,48435.94253,50438.39002,50135.48458,42281.64347,43399.4583,44885.79714,48462.96032,47287.39839
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,131.023239,,,,,,,,,,,,,,,,,,,,,,,356.1179025,377.5573872,387.6079944,387.1866816,377.349072,379.9860027,405.7867633
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.281196,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,723.2108421,733.1195523,651.60631,596.4315628,565.2836281,637.8545163,648.427626,655.8302823,618.5267995,608.658291,629.4068048,586.3647922,622.0998387,764.0407249,924.3155098,1069.036128,1229.987696,1386.659219,1529.514503,1431.274884,1655.124131,1817.170157,1836.592815,1898.98258,1930.414065,1674.237701,1523.527264,1608.564847,1630.238971,1606.558195
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,723.8283721,733.7285514,652.3213743,597.2071361,566.0637834,638.6404895,649.181455,656.660647,619.4119115,609.5431879,630.2529033,587.2050199,623.0190343,764.9301321,925.3435336,1070.124334,1231.150258,1387.79265,1530.516252,1432.118632,1656.057199,1818.172453,1837.557545,1900.194194,1931.648032,1675.486575,1524.82775,1609.900105,1631.593697,1607.921605
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2920.509717,2925.81043,3065.774859,2980.991762,3088.639853,3451.146399,3613.328087,3809.088088,3744.831718,3951.634756,4312.750677,4265.673387,4494.775831,5291.875418,6273.616231,7350.162906,8383.636941,9828.33177,11585.7896,9726.710995,10982.62833,13023.12232,13379.80995,13662.87375,13836.88053,11585.64515,11163.9733,11854.01603,12808.19088,12427.57674
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,519.2961116,568.411237,663.9194565,726.5995017,843.9527132,861.5211782,878.1325508,1080.556715,1054.41292,1079.689654,1244.271625,1319.900833,1551.192905,1754.600471,1571.49854,1688.375303,1805.524651,1950.629352,1991.738264
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,940.9917724,1077.212661,964.4332465,1015.12804,1419.517938,1591.729379,1940.841556,2045.593051,2405.744246,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.078363,5031.158465,5562.334068,6616.815126,7176.857658,7999.556929,8009.252302,8922.956186,9124.541093,9199.177893,8907.751222,5705.426967,6112.851175,6730.846883,6690.044786
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19383.48104
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26016.07868
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1305.256125,1299.456451,1388.688757,1423.468008,1488.139241,1781.701493,1646.242298,1732.755627,1568.812358,1519.962727,1686.664337,1481.163082,1362.976645,2075.575111,2599.15215,2964.985541,3053.95467,3200.496672,3022.464592,3270.127727,4035.546607,4360.979186,4396.562519,4111.109647,3928.506828,3583.31129,3339.992899,3824.046783,4020.27305,3843.377391
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,11998.4472,14764.93927,15188.22876,15157.53029,15740.13032,16416.77619,16910.68818,17253.50566
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1926.384607,2171.463634,2516.443295,2722.905389,3238.39402,3553.746281,4184.29444,4397.5383,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282434,1910.604526,993.7398831,1071.234204,857.4978675,664.3416723,862.3190638,1104.392448,1116.679246
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,298.3670792,310.659563,298.5673125,226.921141,178.9531795,209.8926106,223.2334013,207.3165514,226.3287624,192.269472,168.1176528,200.3610061,225.9473198,298.2498951,460.0670462,664.5976094,716.6678027,806.7103491,936.4942232,808.161563,896.8766357,988.1942146,969.6162149,980.083592,1017.787824,774.4116005,691.9800949,662.89753,720.265047,701.6212166
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,421.6313923,450.3722808,497.6287512,538.8405224,639.8208615,779.3301118,883.9452976,903.9900332,813.7851473,885.9740237,965.6697618,1018.836511,1117.386862,1252.892489,1441.935902,1656.758761,1979.162854,2482.427496,3115.850685,3354.565744,4051.958026,4916.026312,5436.750237,5948.440949,6362.011869,6574.564656,6664.796033,7228.762666,8032.798909,8259.795605
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2383.554528,2339.230915,2173.984241,2141.821461,1922.06182,2125.165591,2182.713344,2248.329199,2172.155783,1883.399665,2051.850147,2089.332502,2351.418631,2890.839472,3738.904675,4680.478172,5654.204629,7260.764427,8965.756968,7081.407884,8284.621077,10028.63804,10421.18833,10962.46635,10294.98687,7993.440052,7640.691289,8532.434867,8870.39705,9019.717374
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,420.1366828,401.5572752,412.2914804,302.4468581,240.0971127,305.9616058,329.6191758,326.3874969,335.7119807,323.8890512,297.8994971,288.1078752,323.1441484,390.3036272,406.0923835,399.4474497,400.3215069,440.2804561,534.1400956,528.1226972,521.8407125,573.8105585,559.1904856,608.1503504,627.7094023,559.4457465,787.2801816,814.4199071,883.8678323,875.9326592
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1545.274687,1751.068309,1957.407581,2230.842149,2502.703873,2848.619712,3039.8901,2462.417049,1841.042377,2028.56641,2004.107209,1889.971411,2091.178076,2350.846459,2647.26172,2876.247918,3343.784451,3934.688743,4327.7976,4154.184297,4996.372886,5396.649426,5748.631241,6041.12746,5822.383699,5708.796925,5854.461088,6436.791746,7124.564544,7630.03961
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,485.7580213,243.3271314,381.2919657,287.5798132,261.6813963,208.0805555,172.9164992,150.6558312,214.4362345,175.5543835,137.1786057,168.6380009,186.665627,233.091549,305.2668999,333.7103692,401.0278425,517.4323674,704.6553137,666.7226317,740.2705562,837.8784661,959.361905,1038.327981,1094.422736,970.3652238,801.3912831,844.3693648,850.6685075,889.0202624
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,856.9514881,839.4248858,815.1398445,788.5575627,619.6698961,587.2840894,553.0594143,561.533872,587.9900867,544.4393372,635.7143118,762.6175265,949.5656278,1256.057144,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.648233
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2434.353375,2581.859907,2780.479852,3185.120069,3678.309401,3929.511802,4201.159104,4534.107398,4488.976142,3955.884769,4310.641224,4135.917117,3629.980379,3648.555474,4169.296749,5011.701478,5821.733892,6813.388012,7868.892004,7288.220665,9007.381252,10157.70803,10144.34458,10280.42372,10369.91805,8497.455941,8199.168618,9050.943468,8754.293268,8526.265783
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,417.9241996,534.6505771,516.1461774,529.2197592,465.9299127,476.9187628,456.2854651,532.485463,621.7118847,682.1727858,810.1416048,936.5983448,1019.964868,1201.423581,1221.53427,1322.300913,1347.926336,1283.52585,1239.366122,1584.263844
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2215.442483,1116.867478,1200.107253,1206.087896,1266.86249,1445.743282,1634.851714,1693.914257,1692.268965,1805.107524,1878.091589,1863.401647,1782.080346,1912.031095,2228.844095,2582.075455,2955.444252,3539.116078,4284.103511,4091.024567,4625.401787,4673.496085,4950.681663,4458.427725,4328.807203,3811.777672,3836.31969,3740.519986,3490.367204,3436.13153
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1150.281297,1335.230193,1380.881428,1391.970052,1965.19624,2089.197173,2216.683231,2135.860561,1889.670651,1953.429362,1996.52654,1754.83919,1760.66138,1937.045874,2195.989618,2478.369507,2751.973981,2799.320656,3221.005957,2915.491108,3416.183311,3852.054051,4378.654196,4208.122358,4125.436835,4117.960717,3978.356954,4367.302044,4649.57939,4879.017342
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,356.627267,310.4364826,322.531341,312.4692318,346.7999671,376.8489661,403.8738716,415.1858662,412.6530656,433.4810321,447.9502325,450.1679202,463.3491036,531.147417,605.0960358,681.7068968,763.9230142,946.4789364,947.4113819,1028.80094,1242.346861,1351.99157,1347.918095,1364.83101,1475.727029,1523.697807,1675.575511,1887.92183,1920.208396,1962.802875
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,723.8283721,733.7285514,652.3213743,597.2071361,566.0637834,638.6404895,649.181455,656.660647,619.4119115,609.5431879,630.2529033,587.2050199,623.0190343,764.9301321,925.3435336,1070.124334,1231.150258,1387.79265,1530.516252,1432.118632,1656.057199,1818.172453,1837.557545,1900.194194,1931.648032,1675.486575,1524.82775,1609.900105,1631.593697,1607.921605
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4001.522284,4159.070729,4231.46206,3608.641686,3801.469548,4074.877287,4385.0987,4352.812595,4569.652412,5130.866071,6120.942704,6592.776648,6692.804355,8352.463158,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,18961.23359,19821.52865,20327.98346,18389.53103,15991.10879,16094.66678,16164.16133,15690.9631
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1456.224489,1516.294272,1760.547103,1627.343808,1709.747605,1940.034293,2077.007469,2170.587288,2253.078311,2344.046656,2170.481751,2207.679869,2292.536918,2693.108827,3029.768492,3106.655647,3279.164411,3677.941925,4200.31582,4029.386603,4241.01191,4361.896449,4233.894568,4308.22693,4398.573922,3960.97533,3796.16792,3569.755725,3577.124412,3477.883777
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2773.652478,2711.942425,2814.447556,3144.542572,2241.290056,2857.845725,3009.855034,3097.954035,4433.766419,4057.656558,4278.39313,3100.428642,3640.825641,4704.725644,6031.947927,7369.338647,8003.551154,9668.628782,10802.78061,8989.502589,10615.32806,11308.0649,11697.48051,12507.59451,12020.58264,10851.95413,10734.37997,10464.1014,9400.778214,9103.043375
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,961.0594359,1001.193705,1029.257286,1011.953657,1138.908417,1150.333348,1283.409243,1318.889455,1324.230109,1419.827916,1564.039376,1451.516026,1752.766575,2012.465318,2328.410807,2311.290097,2402.43126,2803.18279,3102.983515,2697.61175,3043.052234,3663.12725,3624.988042,3537.048335,3556.261118,3384.357776,3836.112926,4175.993524,4401.131201,4949.173888
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,167.1445618,189.5909729,171.6146851,153.8510132,156.7895966,176.9260406,214.6417542,248.7471619,387.0186462,390.4956055,399.4511414,394.7307739,400.4275513,419.7723694,447.5133362,480.2756348,473.367981,539.1223145,671.5736084,681.2437134,730.8132935,768.9334717,854.5432129,955.2189331,1012.766907,928.8064575,942.4729614,976.2122192,1010.937622,1052.021729
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,244.754047,182.7944606,151.9765465,165.4650359,198.2820513,278.3166183,284.4568035,286.5727449,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905928,292.4726629,330.6028578,346.768461,401.7091845,473.3028298,799.9296321,824.7376784,837.0958831,796.711135,819.7578809,897.5097424,864.1800623,753.6844086,766.1776058,793.1280811,823.1389505
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,1568.536621,1487.499756,1417.935547,1257.350098,1011.97937,935.9761353,872.6987305,991.2203979,835.2509766,635.7644043,658.3486328,807.8019409,911.9111328,1087.785645,1416.60376,1894.470825,2391.323975,3197.934326,4066.547852,2639.391602,3078.429932,3704.824951,4004.804443,4187.739746,3104.643311,2124.662354,2187.730469,2638.326172,3096.561768,3661.456299
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1335.202051,1276.224886,1313.752192,1415.514397,1550.009519,1724.363741,1855.614702,1966.323665,1918.344671,1795.647215,1967.787974,1960.861451,1959.139043,2176.744039,2589.752613,3089.286242,3644.575186,4485.514951,5433.983363,5196.219179,6290.110099,7546.03031,8021.73367,8538.428766,8730.059934,8132.28571,8025.2348,8820.949493,9435.780828,9534.005113
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2983.254365,3574.04608,4083.479472,4729.919038,5478.040465,6014.918523,6358.189183,7386.537239,7780.69098,7314.490951,6932.47355,6331.164683,4115.148161,3638.941398,4130.100115,5233.457171,5893.37629,7033.051117,9102.238081,9467.534193,12015.70985,14267.58431,15206.87262,17015.13476,16875.50619,15655.937,16766.42526,18769.78752,18825.28381,17859.9315
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2136.839516,2259.528548,2454.960657,2519.845868,2540.16918,2767.77031,2900.419012,3043.249417,3272.618741,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.616623,7386.737595,7684.779208,8030.585057,8399.694011,8674.371009
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2460.60207,2643.943737,2917.896285,2836.988821,2699.464788,3501.457675,3125.237788,3726.242313,3885.802704,4087.998071,4795.399668,4939.829478,3667.200194,3243.368805,4287.707147,5456.191879,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071
